rental_time,place_code,place_name,rental_category,gender,age,count,exercise,carbon,travel_distance,travel_time
17,144,공덕역 8번출구,정기,F,20대,1,43.66,0.49,2120,14
17,540,군자역 7번출구 베스트샵 앞,정기,F,20대,1,28.51,0.28,1200,6
17,130,신촌역(2호선) 7번출구 앞,정기,F,20대,1,4.74,0.05,230,4
17,914,새절역 2번출구,정기,F,20대,1,128.3,1.25,5400,32
17,927,연신내역 3번출구 인근,정기,F,20대,1,63.58,0.57,2470,15
17,568,청계8가사거리 부근,정기,F,40대,1,37.97,0.33,1410,16
17,633,청량리 기업은행 앞,정기,F,60대,1,136.42,1.23,5300,45
17,507,성수아이에스비즈타워 앞,정기,M,20대,1,14.97,0.1,420,2
17,369,광화문 시민열린마당,정기,M,20대,1,19.73,0.12,530,4
17,119,서강나루 공원,정기,M,20대,1,66.53,0.56,2400,15
17,537,한양대후문역 부근,정기,M,20대,1,82.61,0.69,2980,13
17,559,왕십리역 4번 출구 건너편,정기,M,20대,1,30.59,0.24,1030,6
17,622,전농사거리 교통섬,정기,M,20대,1,150.96,0.9,3890,72
17,914,새절역 2번출구,정기,M,20대,1,137.1,1.34,5770,32
17,105,합정역 5번출구 앞,정기,M,20대,1,33.83,0.22,960,8
17,403,부엉이공원 앞,정기,M,20대,1,141.85,1.39,5970,37
17,300,정동사거리,정기,M,30대,1,23.42,0.21,910,3
17,340,혜화동 로터리,정기,M,30대,1,140.18,0.68,2950,14
17,355,서울사대부속초교 앞,정기,M,30대,1,24.16,0.23,1000,4
17,155,가좌역1 번출구 뒤,정기,M,30대,1,81.59,0.7,3030,17
17,524,래미안금호하이리버 아파트 102동 옆,정기,M,30대,1,16.34,0.13,550,5
17,233,YP 센터 앞,정기,M,30대,1,27.94,0.17,720,3
17,128,신촌역(2호선) 1번출구 옆,정기,M,30대,1,32.95,0.24,1040,6
17,568,청계8가사거리 부근,정기,M,30대,1,15.24,0.12,520,2
17,262,영문초등학교 사거리,정기,M,30대,2,76.23,0.52,2200,17
17,926,불광역 8번출구,정기,M,30대,1,37.7,0.32,1360,9
17,505,자양사거리 광진아크로텔 앞,정기,M,40대,1,46.15,0.26,1110,7
17,572,국립정신 건강센터 앞,정기,M,40대,1,77.22,0.7,3000,12
17,204,국회의사당역 5번출구 옆,일일(회원),F,20대,1,21.83,0.24,1040,13
17,500,어린이대공원역 3번출구 앞,일일(회원),F,30대,1,106.05,0.96,4120,27
17,511,서울숲역 4번 출구 옆,일일(회원),F,50대,1,108.9,1.28,5500,65
17,207,여의나루역 1번출구 앞,일일(회원),M,20대,1,99.16,0.73,3130,34
17,109,제일빌딩 앞,일일(회원),M,30대,1,498.01,3.65,15720,81
17,186,월드컵공원,일일(회원),M,40대,1,108.39,0.75,3220,14
17,207,여의나루역 1번출구 앞,일일(비회원),F,20대,2,232.95,2.1,9050,108
17,419,홈플러스 앞,단체,M,40대,2,190.47,1.72,7400,80
17,248,초원아파트 앞,일일(2시간권),F,30대,1,85.73,1.0,4330,49
17,151,망원1동주민센터,일일(2시간권),F,40대,1,75.64,0.89,3820,77
18,316,종각역 1번출구 앞,정기,F,20대,1,58.34,0.59,2540,10
18,118,광흥창역 2번출구 앞,정기,F,20대,1,20.59,0.19,800,6
18,114,홍대입구역 8번출구 앞,정기,F,20대,2,62.81,0.57,2440,16
18,162,봉원고가차도 밑,정기,F,20대,1,24.39,0.26,1120,5
18,127,현대벤처빌 앞,정기,F,20대,1,163.71,1.84,7950,41
18,188,홍은동 정원여중 입구,정기,F,20대,1,177.55,2.12,9150,48
18,137,NH농협 신촌지점 앞,정기,F,20대,1,32.27,0.38,1630,22
18,419,홈플러스 앞,정기,F,20대,1,40.93,0.37,1590,8
18,349,사직동주민센터,정기,F,30대,1,31.6,0.44,1900,12
18,386,올림픽기념 국민생활관 앞,정기,F,30대,1,28.44,0.26,1140,8
18,230,영등포구청역 1번출구,정기,F,30대,1,20.4,0.21,920,6
18,107,신한은행 서교동금융센터점 앞,정기,F,30대,1,78.76,0.71,3060,28
18,361,동묘앞역 1번출구 뒤,정기,F,40대,1,46.85,0.4,1740,10
18,913,이마트 은평점,정기,F,40대,1,75.32,0.74,3170,16
18,107,신한은행 서교동금융센터점 앞,정기,F,40대,1,94.47,0.85,3670,17
18,115,사루비아 빌딩 앞,정기,F,50대,1,83.6,0.84,3640,22
18,819,선린인터넷 고등학교,정기,F,60대,1,46.33,0.42,1800,7
18,314,국립현대미술관,정기,M,20대,1,33.68,0.24,1050,4
18,112,극동방송국 앞,정기,M,20대,2,245.2,1.97,8490,43
18,704,남부법원검찰청 교차로,정기,M,20대,1,100.19,0.59,2530,16
18,641,용두역 4번출구,정기,M,20대,1,73.38,0.61,2610,16
18,516,광진메디칼 앞,정기,M,30대,1,43.07,0.34,1450,6
18,342,대학로 마로니에공원,정기,M,30대,1,17.46,0.16,700,5
18,346,맥스타일 앞,정기,M,30대,1,32.9,0.31,1340,9
18,378,청계7가 사거리,정기,M,30대,1,23.42,0.19,810,5
18,526,용답토속공원 앞,정기,M,30대,2,189.89,1.45,6290,40
18,385,종각역 5번출구,정기,M,30대,1,255.42,1.5,6450,51
18,602,장안동 사거리,정기,M,40대,1,65.06,0.61,2650,11
18,272,당산육갑문,정기,M,40대,1,105.61,0.88,3810,19
18,202,국민일보 앞,정기,M,40대,1,17.5,0.16,680,2
18,220,미성아파트 A동 앞,정기,M,40대,1,62.41,0.46,1970,10
18,407,마포구 육아종합지원센터,정기,M,40대,1,64.86,0.49,2100,24
18,907,CJ 드림시티,일일(회원),F,20대,1,191.25,1.72,7430,57
18,113,홍대입구역 2번출구 앞,일일(회원),M,20대,1,57.96,0.67,2870,15
18,609,제기2교,일일(회원),M,20대,2,245.33,2.05,8850,58
18,557,도선동 주민센터 앞,일일(회원),M,20대,1,55.76,0.41,1760,16
18,380,CJ제일제당 앞,일일(비회원),M,20대,1,136.42,1.23,5300,35
19,194,증산교 앞,정기,F,20대,1,131.7,1.12,4820,27
19,119,서강나루 공원,정기,F,30대,1,152.0,1.98,8530,58
19,411,DMC홍보관,정기,F,30대,1,225.97,2.36,10190,39
19,521,왕십리역 11번 출구 앞,정기,F,50대,1,28.39,0.26,1120,16
19,505,자양사거리 광진아크로텔 앞,정기,M,20대,1,32.37,0.25,1090,6
19,513,뚝섬역 5번 출구 정류소 옆,정기,M,20대,1,14.0,0.12,520,6
19,119,서강나루 공원,정기,M,20대,1,217.5,1.96,8450,56
19,183,하늘채코오롱아파트 건너편,정기,M,20대,1,276.34,2.19,9430,42
19,202,국민일보 앞,정기,M,20대,1,31.66,0.29,1230,5
19,110,사천교,정기,M,30대,1,28.61,0.2,850,3
19,340,혜화동 로터리,정기,M,30대,1,26.44,0.25,1060,5
19,148,용강동 주민센터 앞,정기,M,30대,1,121.97,0.89,3850,15
19,160,북아현동 가구거리,정기,M,30대,1,44.21,0.34,1450,24
19,196,연희교차로 인근,정기,M,30대,1,43.24,0.36,1560,6
19,415,DMC역 9번출구 앞,정기,M,30대,1,30.89,0.23,1000,6
19,144,공덕역 8번출구,정기,M,40대,1,38.48,0.26,1130,8
19,217,NH농협은행 앞,정기,M,40대,1,80.94,0.65,2800,25
19,409,누리꿈스퀘어 옆,정기,M,40대,1,23.17,0.21,900,5
19,413,상암월드컵파크 3단지 후문,정기,M,40대,1,45.62,0.3,1280,8
19,347,동대문역사문화공원역 9번출구 앞,정기,M,60대,1,14.97,0.15,630,3
19,373,청구 어린이공원,정기,M,60대,1,11.64,0.11,490,2
19,623,서울시립대 정문 앞,일일(회원),F,20대,1,80.38,0.89,3830,53
19,302,경복궁역 4번출구 뒤,일일(회원),M,20대,2,94.94,0.64,2740,21
19,154,마포구청역,일일(회원),M,30대,1,181.98,1.64,7070,61
20,338,세운스퀘어 앞,정기,F,20대,1,30.09,0.35,1490,10
20,142,아현역 4번출구 앞,정기,F,40대,1,66.95,0.74,3190,31
20,906,연신내역 5번출구150M 아래,정기,F,40대,1,56.31,0.55,2370,17
20,303,광화문역 1번출구 앞,정기,F,50대,1,38.41,0.45,1940,12
20,504,신자초교입구교차로,정기,M,20대,1,20.2,0.14,600,4
20,157,애오개역 4번출구 앞,정기,M,20대,1,137.71,0.88,3780,23
20,610,동대문중 교차로,정기,M,20대,1,90.29,0.71,3040,34
20,244,영등포삼환아파트 앞,정기,M,20대,1,63.84,0.6,2600,15
20,132,창천문화공원,정기,M,20대,1,148.14,1.0,4300,22
20,134,연세로 명물길,정기,M,20대,1,8.27,0.06,240,2
20,716,신정6동 주민센터 인근,정기,M,20대,1,41.96,0.38,1630,9
20,106,합정역 7번출구 앞,정기,M,20대,1,27.32,0.21,920,4
20,409,누리꿈스퀘어 옆,정기,M,20대,2,61.54,0.49,2120,10
20,303,광화문역 1번출구 앞,정기,M,30대,1,137.97,1.24,5360,22
20,247,당산역 10번출구 앞,정기,M,30대,1,22.91,0.21,890,6
20,129,신촌역(2호선) 6번출구 옆,정기,M,30대,1,56.82,0.49,2110,30
20,815,LIG강촌아파트 103동앞,정기,M,30대,1,205.41,1.72,7410,31
20,104,합정역 1번출구 앞,정기,M,30대,1,56.53,0.39,1660,10
20,306,광화문역 7번출구 앞,정기,M,40대,1,100.13,0.9,3890,21
20,340,혜화동 로터리,정기,M,40대,1,76.32,0.51,2190,11
20,142,아현역 4번출구 앞,정기,M,40대,1,87.87,0.74,3170,33
20,216,삼부아파트1동 앞,정기,M,40대,1,56.56,0.45,1930,10
20,906,연신내역 5번출구150M 아래,정기,M,50대,1,167.9,1.56,6730,36
20,152,마포구민체육센터 앞,일일(회원),F,20대,1,111.71,1.01,4340,186
20,178,증산3교 앞,일일(회원),F,30대,1,319.61,2.67,11530,43
20,257,신길삼거리(우리은행),일일(회원),M,20대,1,261.3,2.39,10310,57
20,186,월드컵공원,일일(회원),M,20대,1,214.98,1.61,6960,54
20,557,도선동 주민센터 앞,일일(회원),M,30대,1,105.18,0.77,3320,26
20,811,녹사평역1번출구,일일(회원),M,40대,1,50.05,0.37,1580,14
20,419,홈플러스 앞,단체,F,30대,2,175.55,1.58,6820,119
20,132,창천문화공원,일일(2시간권),M,20대,1,54.17,0.4,1710,11
21,263,근로자회관 사거리,정기,F,~10대,1,36.86,0.42,1790,27
21,320,을지로입구역 4번출구 앞,정기,F,20대,1,53.22,0.56,2400,23
21,708,서울출입국관리사무소 앞,정기,F,20대,1,71.78,0.74,3180,27
21,712,강월초교입구 사거리,정기,F,20대,1,106.99,1.1,4740,41
21,568,청계8가사거리 부근,정기,F,20대,1,44.91,0.5,2140,12
21,408,LG CNS앞,정기,F,20대,1,98.21,1.15,4960,31
21,322,명동성당 앞,정기,F,30대,1,18.81,0.22,950,7
21,150,서강대역 2번출구 앞,정기,F,30대,1,49.18,0.48,2070,13
21,177,북가좌 초등학교,정기,F,30대,1,72.84,0.66,2830,16
21,563,성동세무서 건너편,정기,F,30대,1,25.33,0.29,1230,20
21,549,아차산역 3번출구,정기,F,50대,1,43.87,0.44,1910,13
21,222,시범아파트버스정류장 옆,정기,F,50대,1,62.6,0.71,3040,36
21,816,신용산역 6번출구 앞,정기,F,60대,1,93.69,0.84,3640,587
21,305,종로구청 옆,정기,M,~10대,1,39.08,0.32,1390,7
21,538,답십리역 8번출구 앞,정기,M,~10대,1,36.29,0.33,1410,4
21,343,예일빌딩(율곡로) 앞,정기,M,20대,1,35.98,0.18,790,4
21,609,제기2교,정기,M,20대,1,41.63,0.34,1460,5
21,247,당산역 10번출구 앞,정기,M,20대,1,33.24,0.27,1150,5
21,703,오목교역 7번출구 앞,정기,M,20대,1,46.04,0.35,1510,9
21,640,KEB하나은행 청량리역지점,정기,M,20대,1,154.68,1.46,6300,44
21,266,영등포청과시장 사거리,정기,M,20대,2,48.53,0.42,1810,13
21,584,광진광장 교통섬,정기,M,20대,1,36.29,0.33,1410,8
21,112,극동방송국 앞,정기,M,30대,1,28.48,0.27,1160,5
21,150,서강대역 2번출구 앞,정기,M,30대,1,68.69,0.48,2090,13
21,807,서울역 12번 출구 앞,정기,M,30대,1,0.0,0.0,0,2
21,562,군자지하보도 앞,정기,M,30대,1,36.04,0.3,1300,15
21,634,외국어대 정문 앞,정기,M,30대,2,261.99,2.14,9200,43
21,419,홈플러스 앞,정기,M,30대,1,64.51,0.42,1810,7
21,130,신촌역(2호선) 7번출구 앞,정기,M,40대,1,27.54,0.25,1070,7
21,905,구파발역 2번출구,정기,M,40대,1,57.59,0.47,2020,7
21,207,여의나루역 1번출구 앞,정기,M,40대,1,234.75,1.72,7410,41
21,351,청운초교 앞 삼거리,정기,M,50대,1,34.74,0.3,1290,7
21,406,상암월드컵파크 7단지 앞,정기,M,50대,1,73.42,0.48,2060,12
21,161,무악재역1번 출구,일일(회원),F,~10대,1,39.38,0.35,1530,21
21,108,서교동 사거리,일일(회원),F,20대,1,15.64,0.18,790,13
21,244,영등포삼환아파트 앞,일일(회원),F,20대,1,160.62,2.0,8630,42
21,307,서울역사박물관 앞,일일(회원),F,70대~,1,40.67,0.37,1580,8
21,641,용두역 4번출구,일일(회원),M,30대,1,185.72,1.55,6700,53
22,108,서교동 사거리,정기,F,20대,1,54.67,0.58,2510,15
22,240,문래역 4번출구 앞,정기,F,20대,1,20.59,0.23,1000,5
22,224,롯데캐슬 앞,정기,F,20대,1,23.27,0.26,1130,11
22,415,DMC역 9번출구 앞,정기,F,20대,1,67.44,0.61,2620,13
22,643,동대문구민체육센터 (육교아래),정기,F,30대,1,117.37,1.06,4560,26
22,928,은평역사한옥박물관,정기,F,50대,1,58.69,0.53,2280,11
22,529,장한평역 8번 출구 앞,정기,F,70대~,1,122.92,0.9,3880,23
22,108,서교동 사거리,정기,M,20대,2,69.51,0.53,2280,14
22,335,종로3가역 15번출구 앞,정기,M,20대,1,77.47,0.62,2680,11
22,338,세운스퀘어 앞,정기,M,20대,2,62.89,0.49,2120,10
22,340,혜화동 로터리,정기,M,20대,1,53.54,0.48,2080,10
22,356,KT혜화지사 앞,정기,M,20대,1,115.32,1.04,4480,25
22,147,마포역 4번출구 뒤,정기,M,20대,1,64.63,0.47,2040,9
22,129,신촌역(2호선) 6번출구 옆,정기,M,20대,1,299.38,1.95,8400,39
22,385,종각역 5번출구,정기,M,20대,2,139.45,1.24,5360,31
22,627,장안동삼거리 교통섬,정기,M,20대,2,56.21,0.63,2730,24
22,913,이마트 은평점,정기,M,20대,1,74.76,0.55,2360,9
22,328,탑골공원 앞,정기,M,30대,1,221.97,1.61,6920,39
22,336,티마크 호텔 앞,정기,M,30대,1,54.87,0.35,1490,7
22,144,공덕역 8번출구,정기,M,30대,1,35.01,0.32,1360,17
22,546,잠실대교북단 교차로,정기,M,30대,1,18.71,0.15,630,11
22,503,더샵스타시티 C동 앞,정기,M,40대,1,212.41,1.73,7450,32
22,917,녹번역 4번출구,정기,M,40대,1,43.65,0.35,1510,8
22,338,세운스퀘어 앞,정기,M,60대,1,42.36,0.44,1910,10
22,321,KEB 하나은행 본점 앞,일일(회원),F,20대,1,0.0,0.0,0,4
22,418,월드컵경기장역 3번출구 옆,일일(비회원),M,20대,1,77.01,0.66,2860,15
23,341,혜화역 3번출구 뒤,정기,F,20대,1,127.03,1.46,6290,50
23,145,공덕역 5번출구,정기,F,30대,1,24.14,0.27,1150,7
23,907,CJ 드림시티,정기,F,30대,1,49.94,0.45,1940,12
23,207,여의나루역 1번출구 앞,정기,F,40대,1,76.45,0.69,2970,15
23,511,서울숲역 4번 출구 옆,정기,M,20대,1,30.97,0.21,920,4
23,324,신세계백화점 본점 앞,정기,M,20대,1,103.13,0.89,3830,29
23,328,탑골공원 앞,정기,M,20대,1,90.21,0.78,3350,15
23,338,세운스퀘어 앞,정기,M,20대,1,18.25,0.15,640,4
23,159,이대역 4번 출구,정기,M,20대,1,68.73,0.62,2670,11
23,168,남가좌동 사거리,정기,M,20대,1,36.59,0.31,1320,5
23,568,청계8가사거리 부근,정기,M,20대,1,71.64,0.63,2700,15
23,135,명물길 원형무대 앞,정기,M,20대,1,57.95,0.63,2710,27
23,148,용강동 주민센터 앞,정기,M,30대,1,65.38,0.48,2090,10
23,237,보라매 두산위브 건너편,정기,M,30대,1,49.01,0.38,1650,11
23,240,문래역 4번출구 앞,정기,M,30대,2,63.91,0.56,2420,14
23,102,망원역 1번출구 앞,정기,M,30대,1,46.04,0.35,1510,6
23,207,여의나루역 1번출구 앞,정기,M,30대,1,15.7,0.14,610,3
23,342,대학로 마로니에공원,정기,M,40대,1,49.7,0.58,2510,14
23,538,답십리역 8번출구 앞,정기,M,40대,1,47.12,0.41,1750,11
23,418,월드컵경기장역 3번출구 옆,정기,M,50대,1,38.67,0.36,1550,7
23,346,맥스타일 앞,일일(회원),F,20대,1,118.92,1.07,4620,34
23,379,서울역9번출구,일일(회원),M,20대,1,150.84,1.36,5860,35
23,195,모래내고가차도,일일(회원),M,20대,1,56.88,0.58,2520,11
23,703,오목교역 7번출구 앞,일일(회원),M,30대,1,29.83,0.19,810,5
0,328,탑골공원 앞,정기,F,~10대,1,38.25,0.37,1610,9
0,131,증산2교,정기,F,20대,1,51.61,0.62,2660,20
0,558,성동광진 교육지원청 앞,정기,F,20대,1,47.76,0.47,2010,10
0,501,광진구의회 앞,정기,F,20대,1,28.51,0.28,1200,5
0,321,KEB 하나은행 본점 앞,정기,F,50대,1,37.16,0.43,1840,8
0,342,대학로 마로니에공원,정기,M,20대,2,124.88,1.0,4320,20
0,356,KT혜화지사 앞,정기,M,20대,2,78.18,0.6,2580,12
0,906,연신내역 5번출구150M 아래,정기,M,20대,1,46.63,0.36,1570,7
0,501,광진구의회 앞,정기,M,20대,1,32.43,0.29,1260,5
0,346,맥스타일 앞,정기,M,30대,1,33.15,0.31,1350,6
0,505,자양사거리 광진아크로텔 앞,정기,M,40대,1,85.2,0.77,3310,18
0,134,연세로 명물길,정기,M,60대,1,26.25,0.24,1020,4
0,115,사루비아 빌딩 앞,일일(회원),F,~10대,1,232.95,2.1,9050,89
0,115,사루비아 빌딩 앞,일일(회원),M,20대,1,232.95,2.1,9050,94
0,372,약수역 3번출구 뒤,일일(회원),M,20대,1,53.75,0.4,1740,9
0,542,강변역 4번출구 뒤,일일(회원),M,20대,1,42.74,0.33,1420,10
0,106,합정역 7번출구 앞,일일(회원),M,20대,1,86.6,0.66,2840,11
0,370,시청역(2호선) 9번출구 뒤,단체,M,20대,3,118.92,1.07,4620,38
0,905,구파발역 2번출구,단체,M,20대,2,423.61,2.62,11260,81
1,163,명지전문대학교 정문 앞,정기,M,20대,1,96.74,0.81,3490,15
1,926,불광역 8번출구,정기,M,20대,1,27.28,0.25,1060,5
1,104,합정역 1번출구 앞,정기,M,20대,1,45.05,0.41,1750,9
1,216,삼부아파트1동 앞,정기,M,20대,1,22.1,0.14,600,4
1,820,청파동입구 교차로,일일(회원),M,20대,1,57.92,0.45,1950,16
2,579,마장역 4번출구,정기,M,20대,2,113.93,0.96,4110,22
2,623,서울시립대 정문 앞,정기,M,20대,3,100.37,0.81,3510,39
2,210,IFC몰,정기,M,20대,1,92.31,0.77,3330,14
2,334,종로3가역 2번출구 뒤,정기,M,30대,1,85.97,0.77,3340,15
2,624,전농동 동아아파트 앞,정기,M,30대,1,34.98,0.28,1210,5
2,220,미성아파트 A동 앞,정기,M,30대,1,41.03,0.34,1480,8
3,926,불광역 8번출구,정기,F,20대,1,78.76,0.71,3060,17
3,112,극동방송국 앞,정기,F,50대,1,50.56,0.31,1330,4
3,514,성수사거리 버스정류장 앞,정기,M,20대,1,38.73,0.38,1630,6
3,516,광진메디칼 앞,정기,M,20대,1,84.17,0.76,3270,19
3,613,신설동역 10번출구 앞,정기,M,20대,1,19.05,0.17,740,6
3,105,합정역 5번출구 앞,정기,M,20대,1,170.76,1.25,5390,27
3,303,광화문역 1번출구 앞,정기,M,50대,1,44.43,0.38,1650,9
3,113,홍대입구역 2번출구 앞,일일(회원),F,20대,1,22.97,0.27,1160,18
3,113,홍대입구역 2번출구 앞,일일(회원),M,20대,1,31.15,0.28,1210,15
3,105,합정역 5번출구 앞,일일(회원),M,20대,1,150.8,1.26,5440,29
3,605,신설동역8번출구,일일(비회원),F,20대,1,129.06,1.8,7760,59
4,227,양평2나들목 보행통로 입구,정기,F,~10대,1,146.46,1.32,5690,26
4,565,옥수역 3번출구,정기,M,40대,1,148.02,1.24,5340,32
4,562,군자지하보도 앞,정기,M,50대,1,96.78,0.87,3760,10
4,519,양지사거리,정기,M,60대,1,132.17,1.03,4450,20
4,113,홍대입구역 2번출구 앞,일일(회원),M,~10대,1,23.51,0.25,1060,5
5,579,마장역 4번출구,정기,M,20대,1,11.07,0.1,430,2
5,512,뚝섬역 1번 출구 옆,정기,M,30대,1,16.16,0.12,510,1
5,206,KBS 앞,정기,M,60대,1,74.65,0.67,2900,14
6,350,KEB 하나은행(내자동 지점) 앞,정기,F,20대,1,33.86,0.35,1500,6
6,119,서강나루 공원,정기,F,20대,1,27.54,0.25,1070,6
6,329,청계2가 사거리 옆,정기,F,30대,1,0.0,0.0,0,14
6,530,청계벽산아파트 앞,정기,F,30대,1,13.29,0.14,610,2
6,116,일진아이윌아파트 옆,정기,M,20대,1,45.3,0.24,1040,3
6,327,낙원상가 옆,정기,M,20대,1,18.53,0.17,720,5
6,916,평생학습관 앞,정기,M,20대,1,35.74,0.22,950,3
6,326,안국역 5번출구 앞,정기,M,30대,1,20.49,0.16,690,1
6,164,북가좌1동 주민센터,정기,M,30대,1,25.53,0.24,1040,3
6,219,롯데캐슬엠파이어 옆,정기,M,30대,1,25.66,0.19,810,3
6,147,마포역 4번출구 뒤,정기,M,40대,1,21.0,0.16,680,3
6,173,서대문역 8번출구 앞,정기,M,40대,1,50.49,0.39,1700,11
6,326,안국역 5번출구 앞,정기,M,50대,1,23.95,0.19,840,6
6,337,창경궁 입구,정기,M,50대,1,41.7,0.38,1620,11
6,232,양평우림 이비즈센타 앞,정기,M,50대,1,24.4,0.18,780,5
7,349,사직동주민센터,정기,F,20대,1,28.44,0.26,1140,10
7,403,부엉이공원 앞,정기,F,20대,1,71.87,0.84,3630,15
7,332,을지로2가 사거리 남측,정기,F,30대,1,12.36,0.11,480,2
7,336,티마크 호텔 앞,정기,F,30대,1,38.21,0.45,1930,10
7,152,마포구민체육센터 앞,정기,F,30대,1,102.45,0.92,3980,22
7,416,상암월드컵파크 1단지 교차로,정기,F,30대,1,24.75,0.29,1250,5
7,303,광화문역 1번출구 앞,정기,F,40대,1,53.77,0.51,2190,12
7,415,DMC역 9번출구 앞,정기,F,50대,1,35.01,0.32,1360,6
7,501,광진구의회 앞,정기,F,60대,1,34.65,0.41,1750,12
7,364,창신역 1번출구 앞,정기,M,20대,1,93.97,0.79,3390,16
7,147,마포역 4번출구 뒤,정기,M,20대,1,44.91,0.44,1890,9
